areaCode,areaName,areaType,date,cumCasesBySpecimenDate,cumCasesBySpecimenDateRate,newCasesBySpecimenDate
N92000002,Northern Ireland,nation,2021-07-18,137346,7245.9,1006
N92000002,Northern Ireland,nation,2021-07-17,136340,7192.8,1149
N92000002,Northern Ireland,nation,2021-07-16,135191,7132.2,1407
N92000002,Northern Ireland,nation,2021-07-15,133784,7057.9,1322
N92000002,Northern Ireland,nation,2021-07-14,132462,6988.2,1170
N92000002,Northern Ireland,nation,2021-07-13,131292,6926.5,902
N92000002,Northern Ireland,nation,2021-07-12,130390,6878.9,523
N92000002,Northern Ireland,nation,2021-07-11,129867,6851.3,479
N92000002,Northern Ireland,nation,2021-07-10,129388,6826.0,488
N92000002,Northern Ireland,nation,2021-07-09,128900,6800.3,578
N92000002,Northern Ireland,nation,2021-07-08,128322,6769.8,629
N92000002,Northern Ireland,nation,2021-07-07,127693,6736.6,625
N92000002,Northern Ireland,nation,2021-07-06,127068,6703.6,556
N92000002,Northern Ireland,nation,2021-07-05,126512,6674.3,518
N92000002,Northern Ireland,nation,2021-07-04,125994,6647.0,383
N92000002,Northern Ireland,nation,2021-07-03,125611,6626.8,349
N92000002,Northern Ireland,nation,2021-07-02,125262,6608.4,379
N92000002,Northern Ireland,nation,2021-07-01,124883,6588.4,419
N92000002,Northern Ireland,nation,2021-06-30,124464,6566.3,437
N92000002,Northern Ireland,nation,2021-06-29,124027,6543.2,410
N92000002,Northern Ireland,nation,2021-06-28,123617,6521.6,328
N92000002,Northern Ireland,nation,2021-06-27,123289,6504.3,207
N92000002,Northern Ireland,nation,2021-06-26,123082,6493.3,247
N92000002,Northern Ireland,nation,2021-06-25,122835,6480.3,251
N92000002,Northern Ireland,nation,2021-06-24,122584,6467.1,241
N92000002,Northern Ireland,nation,2021-06-23,122343,6454.4,200
N92000002,Northern Ireland,nation,2021-06-22,122143,6443.8,207
N92000002,Northern Ireland,nation,2021-06-21,121936,6432.9,198
N92000002,Northern Ireland,nation,2021-06-20,121738,6422.4,132
N92000002,Northern Ireland,nation,2021-06-19,121606,6415.5,120
N92000002,Northern Ireland,nation,2021-06-18,121486,6409.1,135
N92000002,Northern Ireland,nation,2021-06-17,121351,6402.0,185
N92000002,Northern Ireland,nation,2021-06-16,121166,6392.3,173
N92000002,Northern Ireland,nation,2021-06-15,120993,6383.1,165
N92000002,Northern Ireland,nation,2021-06-14,120828,6374.4,120
N92000002,Northern Ireland,nation,2021-06-13,120708,6368.1,86
N92000002,Northern Ireland,nation,2021-06-12,120622,6363.6,62
N92000002,Northern Ireland,nation,2021-06-11,120560,6360.3,102
N92000002,Northern Ireland,nation,2021-06-10,120458,6354.9,130
N92000002,Northern Ireland,nation,2021-06-09,120328,6348.1,97
N92000002,Northern Ireland,nation,2021-06-08,120231,6342.9,107
N92000002,Northern Ireland,nation,2021-06-07,120124,6337.3,88
N92000002,Northern Ireland,nation,2021-06-06,120036,6332.6,50
N92000002,Northern Ireland,nation,2021-06-05,119986,6330.0,76
N92000002,Northern Ireland,nation,2021-06-04,119910,6326.0,77
N92000002,Northern Ireland,nation,2021-06-03,119833,6321.9,82
N92000002,Northern Ireland,nation,2021-06-02,119751,6317.6,84
N92000002,Northern Ireland,nation,2021-06-01,119667,6313.2,71
N92000002,Northern Ireland,nation,2021-05-31,119596,6309.4,58
N92000002,Northern Ireland,nation,2021-05-30,119538,6306.4,36
N92000002,Northern Ireland,nation,2021-05-29,119502,6304.5,59
N92000002,Northern Ireland,nation,2021-05-28,119443,6301.4,70
N92000002,Northern Ireland,nation,2021-05-27,119373,6297.7,74
N92000002,Northern Ireland,nation,2021-05-26,119299,6293.8,81
N92000002,Northern Ireland,nation,2021-05-25,119218,6289.5,66
N92000002,Northern Ireland,nation,2021-05-24,119152,6286.0,74
N92000002,Northern Ireland,nation,2021-05-23,119078,6282.1,57
N92000002,Northern Ireland,nation,2021-05-22,119021,6279.1,63
N92000002,Northern Ireland,nation,2021-05-21,118958,6275.8,81
N92000002,Northern Ireland,nation,2021-05-20,118877,6271.5,81
N92000002,Northern Ireland,nation,2021-05-19,118796,6267.2,101
N92000002,Northern Ireland,nation,2021-05-18,118695,6261.9,106
N92000002,Northern Ireland,nation,2021-05-17,118589,6256.3,99
N92000002,Northern Ireland,nation,2021-05-16,118490,6251.1,68
N92000002,Northern Ireland,nation,2021-05-15,118422,6247.5,64
N92000002,Northern Ireland,nation,2021-05-14,118358,6244.1,55
N92000002,Northern Ireland,nation,2021-05-13,118303,6241.2,89
N92000002,Northern Ireland,nation,2021-05-12,118214,6236.5,101
N92000002,Northern Ireland,nation,2021-05-11,118113,6231.2,106
N92000002,Northern Ireland,nation,2021-05-10,118007,6225.6,107
N92000002,Northern Ireland,nation,2021-05-09,117900,6220.0,78
N92000002,Northern Ireland,nation,2021-05-08,117822,6215.8,90
N92000002,Northern Ireland,nation,2021-05-07,117732,6211.1,78
N92000002,Northern Ireland,nation,2021-05-06,117654,6207.0,75
N92000002,Northern Ireland,nation,2021-05-05,117579,6203.0,96
N92000002,Northern Ireland,nation,2021-05-04,117483,6198.0,99
N92000002,Northern Ireland,nation,2021-05-03,117384,6192.7,87
N92000002,Northern Ireland,nation,2021-05-02,117297,6188.1,65
N92000002,Northern Ireland,nation,2021-05-01,117232,6184.7,62
N92000002,Northern Ireland,nation,2021-04-30,117170,6181.4,85
N92000002,Northern Ireland,nation,2021-04-29,117085,6177.0,97
N92000002,Northern Ireland,nation,2021-04-28,116988,6171.8,100
N92000002,Northern Ireland,nation,2021-04-27,116888,6166.6,108
N92000002,Northern Ireland,nation,2021-04-26,116780,6160.9,103
N92000002,Northern Ireland,nation,2021-04-25,116677,6155.4,79
N92000002,Northern Ireland,nation,2021-04-24,116598,6151.3,73
N92000002,Northern Ireland,nation,2021-04-23,116525,6147.4,75
N92000002,Northern Ireland,nation,2021-04-22,116450,6143.5,86
N92000002,Northern Ireland,nation,2021-04-21,116364,6138.9,110
N92000002,Northern Ireland,nation,2021-04-20,116254,6133.1,125
N92000002,Northern Ireland,nation,2021-04-19,116129,6126.5,128
N92000002,Northern Ireland,nation,2021-04-18,116001,6119.8,74
N92000002,Northern Ireland,nation,2021-04-17,115927,6115.9,82
N92000002,Northern Ireland,nation,2021-04-16,115845,6111.5,100
N92000002,Northern Ireland,nation,2021-04-15,115745,6106.3,116
N92000002,Northern Ireland,nation,2021-04-14,115629,6100.2,148
N92000002,Northern Ireland,nation,2021-04-13,115481,6092.3,103
N92000002,Northern Ireland,nation,2021-04-12,115378,6086.9,113
N92000002,Northern Ireland,nation,2021-04-11,115265,6080.9,87
N92000002,Northern Ireland,nation,2021-04-10,115178,6076.4,89
N92000002,Northern Ireland,nation,2021-04-09,115089,6071.7,129
N92000002,Northern Ireland,nation,2021-04-08,114960,6064.9,121
N92000002,Northern Ireland,nation,2021-04-07,114839,6058.5,108
N92000002,Northern Ireland,nation,2021-04-06,114731,6052.8,93
N92000002,Northern Ireland,nation,2021-04-05,114638,6047.9,55
N92000002,Northern Ireland,nation,2021-04-04,114583,6045.0,36
N92000002,Northern Ireland,nation,2021-04-03,114547,6043.1,49
N92000002,Northern Ireland,nation,2021-04-02,114498,6040.5,77
N92000002,Northern Ireland,nation,2021-04-01,114421,6036.4,94
N92000002,Northern Ireland,nation,2021-03-31,114327,6031.5,123
N92000002,Northern Ireland,nation,2021-03-30,114204,6025.0,107
N92000002,Northern Ireland,nation,2021-03-29,114097,6019.3,134
N92000002,Northern Ireland,nation,2021-03-28,113963,6012.3,92
N92000002,Northern Ireland,nation,2021-03-27,113871,6007.4,121
N92000002,Northern Ireland,nation,2021-03-26,113750,6001.0,134
N92000002,Northern Ireland,nation,2021-03-25,113616,5994.0,167
N92000002,Northern Ireland,nation,2021-03-24,113449,5985.1,166
N92000002,Northern Ireland,nation,2021-03-23,113283,5976.4,148
N92000002,Northern Ireland,nation,2021-03-22,113135,5968.6,174
N92000002,Northern Ireland,nation,2021-03-21,112961,5959.4,107
N92000002,Northern Ireland,nation,2021-03-20,112854,5953.8,122
N92000002,Northern Ireland,nation,2021-03-19,112732,5947.3,123
N92000002,Northern Ireland,nation,2021-03-18,112609,5940.8,169
N92000002,Northern Ireland,nation,2021-03-17,112440,5931.9,144
N92000002,Northern Ireland,nation,2021-03-16,112296,5924.3,172
N92000002,Northern Ireland,nation,2021-03-15,112124,5915.2,176
N92000002,Northern Ireland,nation,2021-03-14,111948,5906.0,112
N92000002,Northern Ireland,nation,2021-03-13,111836,5900.0,133
N92000002,Northern Ireland,nation,2021-03-12,111703,5893.0,160
N92000002,Northern Ireland,nation,2021-03-11,111543,5884.6,192
N92000002,Northern Ireland,nation,2021-03-10,111351,5874.5,198
N92000002,Northern Ireland,nation,2021-03-09,111153,5864.0,177
N92000002,Northern Ireland,nation,2021-03-08,110976,5854.7,220
N92000002,Northern Ireland,nation,2021-03-07,110756,5843.1,151
N92000002,Northern Ireland,nation,2021-03-06,110605,5835.1,143
N92000002,Northern Ireland,nation,2021-03-05,110462,5827.6,141
N92000002,Northern Ireland,nation,2021-03-04,110321,5820.1,164
N92000002,Northern Ireland,nation,2021-03-03,110157,5811.5,162
N92000002,Northern Ireland,nation,2021-03-02,109995,5802.9,209
N92000002,Northern Ireland,nation,2021-03-01,109786,5791.9,179
N92000002,Northern Ireland,nation,2021-02-28,109607,5782.5,123
N92000002,Northern Ireland,nation,2021-02-27,109484,5776.0,138
N92000002,Northern Ireland,nation,2021-02-26,109346,5768.7,171
N92000002,Northern Ireland,nation,2021-02-25,109175,5759.7,232
N92000002,Northern Ireland,nation,2021-02-24,108943,5747.4,260
N92000002,Northern Ireland,nation,2021-02-23,108683,5733.7,246
N92000002,Northern Ireland,nation,2021-02-22,108437,5720.7,253
N92000002,Northern Ireland,nation,2021-02-21,108184,5707.4,181
N92000002,Northern Ireland,nation,2021-02-20,108003,5697.8,220
N92000002,Northern Ireland,nation,2021-02-19,107783,5686.2,280
N92000002,Northern Ireland,nation,2021-02-18,107503,5671.5,266
N92000002,Northern Ireland,nation,2021-02-17,107237,5657.4,322
N92000002,Northern Ireland,nation,2021-02-16,106915,5640.4,310
N92000002,Northern Ireland,nation,2021-02-15,106605,5624.1,362
N92000002,Northern Ireland,nation,2021-02-14,106243,5605.0,243
N92000002,Northern Ireland,nation,2021-02-13,106000,5592.2,185
N92000002,Northern Ireland,nation,2021-02-12,105815,5582.4,273
N92000002,Northern Ireland,nation,2021-02-11,105542,5568.0,278
N92000002,Northern Ireland,nation,2021-02-10,105264,5553.3,331
N92000002,Northern Ireland,nation,2021-02-09,104933,5535.9,305
N92000002,Northern Ireland,nation,2021-02-08,104628,5519.8,340
N92000002,Northern Ireland,nation,2021-02-07,104288,5501.8,267
N92000002,Northern Ireland,nation,2021-02-06,104021,5487.8,300
N92000002,Northern Ireland,nation,2021-02-05,103721,5471.9,405
N92000002,Northern Ireland,nation,2021-02-04,103316,5450.6,375
N92000002,Northern Ireland,nation,2021-02-03,102941,5430.8,448
N92000002,Northern Ireland,nation,2021-02-02,102493,5407.1,424
N92000002,Northern Ireland,nation,2021-02-01,102069,5384.8,491
N92000002,Northern Ireland,nation,2021-01-31,101578,5358.9,370
N92000002,Northern Ireland,nation,2021-01-30,101208,5339.4,375
N92000002,Northern Ireland,nation,2021-01-29,100833,5319.6,506
N92000002,Northern Ireland,nation,2021-01-28,100327,5292.9,475
N92000002,Northern Ireland,nation,2021-01-27,99852,5267.8,583
N92000002,Northern Ireland,nation,2021-01-26,99269,5237.1,607
N92000002,Northern Ireland,nation,2021-01-25,98662,5205.0,589
N92000002,Northern Ireland,nation,2021-01-24,98073,5174.0,412
N92000002,Northern Ireland,nation,2021-01-23,97661,5152.2,438
N92000002,Northern Ireland,nation,2021-01-22,97223,5129.1,586
N92000002,Northern Ireland,nation,2021-01-21,96637,5098.2,716
N92000002,Northern Ireland,nation,2021-01-20,95921,5060.4,753
N92000002,Northern Ireland,nation,2021-01-19,95168,5020.7,836
N92000002,Northern Ireland,nation,2021-01-18,94332,4976.6,880
N92000002,Northern Ireland,nation,2021-01-17,93452,4930.2,588
N92000002,Northern Ireland,nation,2021-01-16,92864,4899.2,654
N92000002,Northern Ireland,nation,2021-01-15,92210,4864.7,821
N92000002,Northern Ireland,nation,2021-01-14,91389,4821.3,872
N92000002,Northern Ireland,nation,2021-01-13,90517,4775.3,1028
N92000002,Northern Ireland,nation,2021-01-12,89489,4721.1,1087
N92000002,Northern Ireland,nation,2021-01-11,88402,4663.8,1245
N92000002,Northern Ireland,nation,2021-01-10,87157,4598.1,824
N92000002,Northern Ireland,nation,2021-01-09,86333,4554.6,975
N92000002,Northern Ireland,nation,2021-01-08,85358,4503.2,1188
N92000002,Northern Ireland,nation,2021-01-07,84170,4440.5,1188
N92000002,Northern Ireland,nation,2021-01-06,82982,4377.8,1493
N92000002,Northern Ireland,nation,2021-01-05,81489,4299.1,1599
N92000002,Northern Ireland,nation,2021-01-04,79890,4214.7,2010
N92000002,Northern Ireland,nation,2021-01-03,77880,4108.7,1640
N92000002,Northern Ireland,nation,2021-01-02,76240,4022.1,1920
N92000002,Northern Ireland,nation,2021-01-01,74320,3920.8,1230
N92000002,Northern Ireland,nation,2020-12-31,73090,3856.0,1735
N92000002,Northern Ireland,nation,2020-12-30,71355,3764.4,2246
N92000002,Northern Ireland,nation,2020-12-29,69109,3645.9,2333
N92000002,Northern Ireland,nation,2020-12-28,66776,3522.9,1400
N92000002,Northern Ireland,nation,2020-12-27,65376,3449.0,1093
N92000002,Northern Ireland,nation,2020-12-26,64283,3391.3,706
N92000002,Northern Ireland,nation,2020-12-25,63577,3354.1,335
N92000002,Northern Ireland,nation,2020-12-24,63242,3336.4,614
N92000002,Northern Ireland,nation,2020-12-23,62628,3304.0,795
N92000002,Northern Ireland,nation,2020-12-22,61833,3262.1,701
N92000002,Northern Ireland,nation,2020-12-21,61132,3225.1,699
N92000002,Northern Ireland,nation,2020-12-20,60433,3188.2,488
N92000002,Northern Ireland,nation,2020-12-19,59945,3162.5,476
N92000002,Northern Ireland,nation,2020-12-18,59469,3137.4,536
N92000002,Northern Ireland,nation,2020-12-17,58933,3109.1,589
N92000002,Northern Ireland,nation,2020-12-16,58344,3078.0,610
N92000002,Northern Ireland,nation,2020-12-15,57734,3045.8,515
N92000002,Northern Ireland,nation,2020-12-14,57219,3018.7,558
N92000002,Northern Ireland,nation,2020-12-13,56661,2989.2,404
N92000002,Northern Ireland,nation,2020-12-12,56257,2967.9,354
N92000002,Northern Ireland,nation,2020-12-11,55903,2949.2,527
N92000002,Northern Ireland,nation,2020-12-10,55376,2921.4,498
N92000002,Northern Ireland,nation,2020-12-09,54878,2895.2,458
N92000002,Northern Ireland,nation,2020-12-08,54420,2871.0,479
N92000002,Northern Ireland,nation,2020-12-07,53941,2845.7,457
N92000002,Northern Ireland,nation,2020-12-06,53484,2821.6,355
N92000002,Northern Ireland,nation,2020-12-05,53129,2802.9,391
N92000002,Northern Ireland,nation,2020-12-04,52738,2782.3,418
N92000002,Northern Ireland,nation,2020-12-03,52320,2760.2,489
N92000002,Northern Ireland,nation,2020-12-02,51831,2734.4,411
N92000002,Northern Ireland,nation,2020-12-01,51420,2712.7,410
N92000002,Northern Ireland,nation,2020-11-30,51010,2691.1,490
N92000002,Northern Ireland,nation,2020-11-29,50520,2665.2,260
N92000002,Northern Ireland,nation,2020-11-28,50260,2651.5,323
N92000002,Northern Ireland,nation,2020-11-27,49937,2634.5,322
N92000002,Northern Ireland,nation,2020-11-26,49615,2617.5,335
N92000002,Northern Ireland,nation,2020-11-25,49280,2599.8,391
N92000002,Northern Ireland,nation,2020-11-24,48889,2579.2,325
N92000002,Northern Ireland,nation,2020-11-23,48564,2562.1,364
N92000002,Northern Ireland,nation,2020-11-22,48200,2542.9,253
N92000002,Northern Ireland,nation,2020-11-21,47947,2529.5,283
N92000002,Northern Ireland,nation,2020-11-20,47664,2514.6,343
N92000002,Northern Ireland,nation,2020-11-19,47321,2496.5,339
N92000002,Northern Ireland,nation,2020-11-18,46982,2478.6,429
N92000002,Northern Ireland,nation,2020-11-17,46553,2456.0,544
N92000002,Northern Ireland,nation,2020-11-16,46009,2427.3,546
N92000002,Northern Ireland,nation,2020-11-15,45463,2398.5,366
N92000002,Northern Ireland,nation,2020-11-14,45097,2379.1,399
N92000002,Northern Ireland,nation,2020-11-13,44698,2358.1,467
N92000002,Northern Ireland,nation,2020-11-12,44231,2333.5,537
N92000002,Northern Ireland,nation,2020-11-11,43694,2305.1,588
N92000002,Northern Ireland,nation,2020-11-10,43106,2274.1,702
N92000002,Northern Ireland,nation,2020-11-09,42404,2237.1,645
N92000002,Northern Ireland,nation,2020-11-08,41759,2203.0,402
N92000002,Northern Ireland,nation,2020-11-07,41357,2181.8,431
N92000002,Northern Ireland,nation,2020-11-06,40926,2159.1,467
N92000002,Northern Ireland,nation,2020-11-05,40459,2134.5,544
N92000002,Northern Ireland,nation,2020-11-04,39915,2105.8,577
N92000002,Northern Ireland,nation,2020-11-03,39338,2075.3,625
N92000002,Northern Ireland,nation,2020-11-02,38713,2042.4,648
N92000002,Northern Ireland,nation,2020-11-01,38065,2008.2,443
N92000002,Northern Ireland,nation,2020-10-31,37622,1984.8,487
N92000002,Northern Ireland,nation,2020-10-30,37135,1959.1,661
N92000002,Northern Ireland,nation,2020-10-29,36474,1924.2,674
N92000002,Northern Ireland,nation,2020-10-28,35800,1888.7,730
N92000002,Northern Ireland,nation,2020-10-27,35070,1850.2,805
N92000002,Northern Ireland,nation,2020-10-26,34265,1807.7,872
N92000002,Northern Ireland,nation,2020-10-25,33393,1761.7,661
N92000002,Northern Ireland,nation,2020-10-24,32732,1726.8,743
N92000002,Northern Ireland,nation,2020-10-23,31989,1687.6,856
N92000002,Northern Ireland,nation,2020-10-22,31133,1642.5,1063
N92000002,Northern Ireland,nation,2020-10-21,30070,1586.4,1107
N92000002,Northern Ireland,nation,2020-10-20,28963,1528.0,1051
N92000002,Northern Ireland,nation,2020-10-19,27912,1472.5,1033
N92000002,Northern Ireland,nation,2020-10-18,26879,1418.0,780
N92000002,Northern Ireland,nation,2020-10-17,26099,1376.9,832
N92000002,Northern Ireland,nation,2020-10-16,25267,1333.0,949
N92000002,Northern Ireland,nation,2020-10-15,24318,1282.9,1095
N92000002,Northern Ireland,nation,2020-10-14,23223,1225.2,1072
N92000002,Northern Ireland,nation,2020-10-13,22151,1168.6,1085
N92000002,Northern Ireland,nation,2020-10-12,21066,1111.4,1116
N92000002,Northern Ireland,nation,2020-10-11,19950,1052.5,835
N92000002,Northern Ireland,nation,2020-10-10,19115,1008.4,785
N92000002,Northern Ireland,nation,2020-10-09,18330,967.0,858
N92000002,Northern Ireland,nation,2020-10-08,17472,921.8,975
N92000002,Northern Ireland,nation,2020-10-07,16497,870.3,1052
N92000002,Northern Ireland,nation,2020-10-06,15445,814.8,830
N92000002,Northern Ireland,nation,2020-10-05,14615,771.0,733
N92000002,Northern Ireland,nation,2020-10-04,13882,732.4,631
N92000002,Northern Ireland,nation,2020-10-03,13251,699.1,634
N92000002,Northern Ireland,nation,2020-10-02,12617,665.6,715
N92000002,Northern Ireland,nation,2020-10-01,11902,627.9,507
N92000002,Northern Ireland,nation,2020-09-30,11395,601.2,659
N92000002,Northern Ireland,nation,2020-09-29,10736,566.4,409
N92000002,Northern Ireland,nation,2020-09-28,10327,544.8,292
N92000002,Northern Ireland,nation,2020-09-27,10035,529.4,264
N92000002,Northern Ireland,nation,2020-09-26,9771,515.5,269
N92000002,Northern Ireland,nation,2020-09-25,9502,501.3,249
N92000002,Northern Ireland,nation,2020-09-24,9253,488.2,290
N92000002,Northern Ireland,nation,2020-09-23,8963,472.9,217
N92000002,Northern Ireland,nation,2020-09-22,8746,461.4,168
N92000002,Northern Ireland,nation,2020-09-21,8578,452.5,133
N92000002,Northern Ireland,nation,2020-09-20,8445,445.5,121
N92000002,Northern Ireland,nation,2020-09-19,8324,439.1,162
N92000002,Northern Ireland,nation,2020-09-18,8162,430.6,168
N92000002,Northern Ireland,nation,2020-09-17,7994,421.7,182
N92000002,Northern Ireland,nation,2020-09-16,7812,412.1,145
N92000002,Northern Ireland,nation,2020-09-15,7667,404.5,104
N92000002,Northern Ireland,nation,2020-09-14,7563,399.0,118
N92000002,Northern Ireland,nation,2020-09-13,7445,392.8,100
N92000002,Northern Ireland,nation,2020-09-12,7345,387.5,99
N92000002,Northern Ireland,nation,2020-09-11,7246,382.3,76
N92000002,Northern Ireland,nation,2020-09-10,7170,378.3,83
N92000002,Northern Ireland,nation,2020-09-09,7087,373.9,93
N92000002,Northern Ireland,nation,2020-09-08,6994,369.0,52
N92000002,Northern Ireland,nation,2020-09-07,6942,366.2,74
N92000002,Northern Ireland,nation,2020-09-06,6868,362.3,102
N92000002,Northern Ireland,nation,2020-09-05,6766,356.9,87
N92000002,Northern Ireland,nation,2020-09-04,6679,352.4,135
N92000002,Northern Ireland,nation,2020-09-03,6544,345.2,109
N92000002,Northern Ireland,nation,2020-09-02,6435,339.5,94
N92000002,Northern Ireland,nation,2020-09-01,6341,334.5,69
N92000002,Northern Ireland,nation,2020-08-31,6272,330.9,46
N92000002,Northern Ireland,nation,2020-08-30,6226,328.5,36
N92000002,Northern Ireland,nation,2020-08-29,6190,326.6,40
N92000002,Northern Ireland,nation,2020-08-28,6150,324.5,81
N92000002,Northern Ireland,nation,2020-08-27,6069,320.2,85
N92000002,Northern Ireland,nation,2020-08-26,5984,315.7,65
N92000002,Northern Ireland,nation,2020-08-25,5919,312.3,64
N92000002,Northern Ireland,nation,2020-08-24,5855,308.9,48
N92000002,Northern Ireland,nation,2020-08-23,5807,306.4,51
N92000002,Northern Ireland,nation,2020-08-22,5756,303.7,44
N92000002,Northern Ireland,nation,2020-08-21,5712,301.3,74
N92000002,Northern Ireland,nation,2020-08-20,5638,297.4,72
N92000002,Northern Ireland,nation,2020-08-19,5566,293.6,47
N92000002,Northern Ireland,nation,2020-08-18,5519,291.2,45
N92000002,Northern Ireland,nation,2020-08-17,5474,288.8,48
N92000002,Northern Ireland,nation,2020-08-16,5426,286.3,20
N92000002,Northern Ireland,nation,2020-08-15,5406,285.2,27
N92000002,Northern Ireland,nation,2020-08-14,5379,283.8,58
N92000002,Northern Ireland,nation,2020-08-13,5321,280.7,50
N92000002,Northern Ireland,nation,2020-08-12,5271,278.1,44
N92000002,Northern Ireland,nation,2020-08-11,5227,275.8,39
N92000002,Northern Ireland,nation,2020-08-10,5188,273.7,47
N92000002,Northern Ireland,nation,2020-08-09,5141,271.2,24
N92000002,Northern Ireland,nation,2020-08-08,5117,270.0,30
N92000002,Northern Ireland,nation,2020-08-07,5087,268.4,19
N92000002,Northern Ireland,nation,2020-08-06,5068,267.4,15
N92000002,Northern Ireland,nation,2020-08-05,5053,266.6,31
N92000002,Northern Ireland,nation,2020-08-04,5022,264.9,20
N92000002,Northern Ireland,nation,2020-08-03,5002,263.9,15
N92000002,Northern Ireland,nation,2020-08-02,4987,263.1,13
N92000002,Northern Ireland,nation,2020-08-01,4974,262.4,12
N92000002,Northern Ireland,nation,2020-07-31,4962,261.8,16
N92000002,Northern Ireland,nation,2020-07-30,4946,260.9,9
N92000002,Northern Ireland,nation,2020-07-29,4937,260.5,11
N92000002,Northern Ireland,nation,2020-07-28,4926,259.9,9
N92000002,Northern Ireland,nation,2020-07-27,4917,259.4,9
N92000002,Northern Ireland,nation,2020-07-26,4908,258.9,3
N92000002,Northern Ireland,nation,2020-07-25,4905,258.8,4
N92000002,Northern Ireland,nation,2020-07-24,4901,258.6,13
N92000002,Northern Ireland,nation,2020-07-23,4888,257.9,13
N92000002,Northern Ireland,nation,2020-07-22,4875,257.2,9
N92000002,Northern Ireland,nation,2020-07-21,4866,256.7,11
N92000002,Northern Ireland,nation,2020-07-20,4855,256.1,4
N92000002,Northern Ireland,nation,2020-07-19,4851,255.9,2
N92000002,Northern Ireland,nation,2020-07-18,4849,255.8,7
N92000002,Northern Ireland,nation,2020-07-17,4842,255.4,9
N92000002,Northern Ireland,nation,2020-07-16,4833,255.0,21
N92000002,Northern Ireland,nation,2020-07-15,4812,253.9,17
N92000002,Northern Ireland,nation,2020-07-14,4795,253.0,11
N92000002,Northern Ireland,nation,2020-07-13,4784,252.4,3
N92000002,Northern Ireland,nation,2020-07-12,4781,252.2,3
N92000002,Northern Ireland,nation,2020-07-11,4778,252.1,5
N92000002,Northern Ireland,nation,2020-07-10,4773,251.8,3
N92000002,Northern Ireland,nation,2020-07-09,4770,251.6,4
N92000002,Northern Ireland,nation,2020-07-08,4766,251.4,7
N92000002,Northern Ireland,nation,2020-07-07,4759,251.1,4
N92000002,Northern Ireland,nation,2020-07-06,4755,250.9,7
N92000002,Northern Ireland,nation,2020-07-05,4748,250.5,0
N92000002,Northern Ireland,nation,2020-07-04,4748,250.5,1
N92000002,Northern Ireland,nation,2020-07-03,4747,250.4,6
N92000002,Northern Ireland,nation,2020-07-02,4741,250.1,4
N92000002,Northern Ireland,nation,2020-07-01,4737,249.9,7
N92000002,Northern Ireland,nation,2020-06-30,4730,249.5,2
N92000002,Northern Ireland,nation,2020-06-29,4728,249.4,1
N92000002,Northern Ireland,nation,2020-06-28,4727,249.4,5
N92000002,Northern Ireland,nation,2020-06-27,4722,249.1,3
N92000002,Northern Ireland,nation,2020-06-26,4719,249.0,1
N92000002,Northern Ireland,nation,2020-06-25,4718,248.9,4
N92000002,Northern Ireland,nation,2020-06-24,4714,248.7,0
N92000002,Northern Ireland,nation,2020-06-23,4714,248.7,5
N92000002,Northern Ireland,nation,2020-06-22,4709,248.4,2
N92000002,Northern Ireland,nation,2020-06-21,4707,248.3,1
N92000002,Northern Ireland,nation,2020-06-20,4706,248.3,4
N92000002,Northern Ireland,nation,2020-06-19,4702,248.1,11
N92000002,Northern Ireland,nation,2020-06-18,4691,247.5,8
N92000002,Northern Ireland,nation,2020-06-17,4683,247.1,6
N92000002,Northern Ireland,nation,2020-06-16,4677,246.7,8
N92000002,Northern Ireland,nation,2020-06-15,4669,246.3,14
N92000002,Northern Ireland,nation,2020-06-14,4655,245.6,7
N92000002,Northern Ireland,nation,2020-06-13,4648,245.2,13
N92000002,Northern Ireland,nation,2020-06-12,4635,244.5,10
N92000002,Northern Ireland,nation,2020-06-11,4625,244.0,10
N92000002,Northern Ireland,nation,2020-06-10,4615,243.5,14
N92000002,Northern Ireland,nation,2020-06-09,4601,242.7,10
N92000002,Northern Ireland,nation,2020-06-08,4591,242.2,17
N92000002,Northern Ireland,nation,2020-06-07,4574,241.3,3
N92000002,Northern Ireland,nation,2020-06-06,4571,241.1,8
N92000002,Northern Ireland,nation,2020-06-05,4563,240.7,24
N92000002,Northern Ireland,nation,2020-06-04,4539,239.5,8
N92000002,Northern Ireland,nation,2020-06-03,4531,239.0,10
N92000002,Northern Ireland,nation,2020-06-02,4521,238.5,10
N92000002,Northern Ireland,nation,2020-06-01,4511,238.0,18
N92000002,Northern Ireland,nation,2020-05-31,4493,237.0,27
N92000002,Northern Ireland,nation,2020-05-30,4466,235.6,12
N92000002,Northern Ireland,nation,2020-05-29,4454,235.0,21
N92000002,Northern Ireland,nation,2020-05-28,4433,233.9,25
N92000002,Northern Ireland,nation,2020-05-27,4408,232.5,25
N92000002,Northern Ireland,nation,2020-05-26,4383,231.2,29
N92000002,Northern Ireland,nation,2020-05-25,4354,229.7,34
N92000002,Northern Ireland,nation,2020-05-24,4320,227.9,31
N92000002,Northern Ireland,nation,2020-05-23,4289,226.3,51
N92000002,Northern Ireland,nation,2020-05-22,4238,223.6,32
N92000002,Northern Ireland,nation,2020-05-21,4206,221.9,47
N92000002,Northern Ireland,nation,2020-05-20,4159,219.4,73
